Customer_ID,Age,Gender,City,Signup_Date,Loyalty_Status,Total_Orders,Average_Spend,Customer_Lifetime_Value
C103316,30,Male,Hyderabad,2024-01-12,New,6.0,251.64,1509.83
C103317,25,Male,Chennai,2024-05-14,Gold,5.0,269.81,1349.06
C103318,41,Male,Chennai,2023-04-16,New,7.0,338.8,2371.62
C103319,38,Male,Ahmedabad,2023-12-28,New,2.0,198.92,397.84
C103320,18,Male,Delhi NCR,2023-09-03,New,3.0,258.33,775.0
C103321,28,Female,Hyderabad,2025-07-23,Silver,3.0,286.46,859.37
C103322,32,Male,Chennai,2023-04-21,Gold,5.0,351.52,1757.6
C103323,38,Male,Delhi NCR,2023-12-17,Platinum,2.0,400.8,801.61
C103324,39,Female,Mumbai,2024-05-10,Silver,4.0,392.89,1571.57
C103325,34,Female,Mumbai,2025-10-04,New,6.0,286.17,1716.99
C103326,36,Male,Hyderabad,2025-04-21,New,4.0,312.28,1249.13
C103327,32,Female,Mumbai,2025-08-22,New,6.0,258.64,1551.82
C103328,25,Male,Pune,2023-11-16,Silver,3.0,294.87,884.61
C103329,29,Male,Hyderabad,2023-10-03,Platinum,10.0,306.72,3067.24
C103330,31,Female,Pune,2024-08-11,New,6.0,308.15,1848.89
C103331,31,Female,Mumbai,2023-12-17,New,3.0,391.57,1174.71
C103332,18,Male,Chennai,2023-01-17,Silver,0.0,0.0,0.0
C103333,27,Male,Pune,2025-04-16,Silver,4.0,376.84,1507.34
C103334,32,Male,Delhi NCR,2023-04-08,Silver,5.0,384.46,1922.32
C103335,28,Male,Delhi NCR,2023-07-21,Silver,5.0,450.5,2252.48
C103336,29,Female,Mumbai,2025-08-29,New,5.0,251.59,1257.93
C103337,35,Male,Jaipur,2025-01-23,Silver,7.0,272.03,1904.21
C103338,21,Female,Mumbai,2024-10-23,New,5.0,290.12,1450.58
C103339,18,Male,Delhi NCR,2023-05-14,Silver,5.0,354.99,1774.94
C103340,28,Female,Delhi NCR,2023-09-16,New,11.0,361.38,3975.2
C103341,38,Male,Delhi NCR,2023-07-31,Silver,8.0,419.8,3358.44
C103342,46,Male,Bengaluru,2024-10-22,Platinum,5.0,325.68,1628.39
C103343,38,Male,Chennai,2024-05-30,Silver,5.0,348.45,1742.23
C103344,18,Male,Bengaluru,2024-01-07,New,5.0,399.74,1998.72
C103345,29,Female,Kolkata,2025-02-07,Platinum,4.0,316.0,1264.0
C103346,33,Female,Delhi NCR,2025-03-12,New,8.0,367.18,2937.44
C103347,33,Female,Bengaluru,2025-01-31,Gold,4.0,267.89,1071.57
C103348,36,Male,Chennai,2023-04-19,New,1.0,175.93,175.93
C103349,23,Female,Pune,2024-09-19,Gold,4.0,249.97,999.88
C103350,32,Female,Kolkata,2023-08-05,New,4.0,441.42,1765.69
C103351,35,Female,Mumbai,2023-10-08,New,7.0,352.29,2466.02
C103352,38,Female,Bengaluru,2025-10-04,Platinum,3.0,285.02,855.05
C103353,24,Female,Pune,2024-03-03,Silver,4.0,184.16,736.62
C103354,28,Male,Delhi NCR,2025-03-22,New,4.0,347.32,1389.26
C103355,18,Female,Kolkata,2023-09-11,New,6.0,210.04,1260.22
C103356,25,Male,Mumbai,2025-09-28,New,10.0,283.6,2835.97
C103357,26,Male,Delhi NCR,2023-10-13,New,4.0,207.82,831.3
C103358,22,Female,Chennai,2023-07-07,Silver,2.0,253.3,506.6
C103359,32,Male,Pune,2023-11-29,Silver,4.0,311.54,1246.15
C103360,30,Male,Ahmedabad,2023-06-28,Platinum,3.0,272.13,816.38
C103361,18,Male,Ahmedabad,2024-09-08,Gold,5.0,395.29,1976.44
C103362,33,Male,Mumbai,2023-05-29,Platinum,7.0,335.53,2348.71
C103363,23,Female,Pune,2023-08-02,Silver,5.0,496.0,2479.99
C103364,35,Female,Lucknow,2024-12-24,Silver,4.0,320.31,1281.24
C103365,19,Male,Mumbai,2023-02-13,Silver,5.0,422.83,2114.15
C103366,31,Female,Bengaluru,2024-03-29,New,4.0,276.63,1106.53
C103367,28,Female,Ahmedabad,2024-12-14,New,2.0,373.37,746.74
C103368,34,Female,Delhi NCR,2024-04-03,Gold,6.0,391.57,2349.43
C103369,32,Male,Ahmedabad,2023-01-23,Silver,4.0,356.91,1427.64
C103370,29,Male,Bengaluru,2023-06-12,New,8.0,291.81,2334.48
C103371,18,Male,Ahmedabad,2025-09-26,Silver,8.0,215.74,1725.94
C103372,18,Male,Hyderabad,2025-03-06,New,2.0,160.9,321.81
C103373,26,Female,Pune,2023-12-27,Silver,6.0,349.82,2098.93
C103374,31,Male,Chennai,2025-06-18,New,6.0,369.16,2214.94
C103375,26,Female,Delhi NCR,2023-01-07,Gold,4.0,371.53,1486.12
C103376,37,Female,Hyderabad,2023-02-18,Silver,3.0,214.61,643.82
C103377,28,Male,Ahmedabad,2025-06-30,Silver,5.0,286.81,1434.04
C103378,22,Male,Jaipur,2024-11-25,Gold,0.0,0.0,0.0
C103379,28,Female,Jaipur,2024-09-09,Gold,4.0,245.7,982.79
C103380,33,Female,Pune,2023-12-21,Gold,5.0,467.89,2339.47
C103381,34,Male,Hyderabad,2025-04-21,Silver,5.0,213.82,1069.12
C103382,48,Female,Hyderabad,2024-09-18,New,7.0,279.06,1953.4
C103383,25,Female,Hyderabad,2024-03-24,Silver,3.0,444.07,1332.2
C103384,30,Female,Hyderabad,2024-01-27,Gold,4.0,246.67,986.68
C103385,35,Male,Delhi NCR,2023-12-31,Platinum,5.0,276.65,1383.25
C103386,31,Female,Delhi NCR,2024-08-15,Silver,5.0,295.61,1478.06
C103387,26,Female,Hyderabad,2024-11-05,Silver,5.0,322.96,1614.82
C103388,18,Male,Mumbai,2025-04-08,New,3.0,364.25,1092.76
C103389,26,Other,Mumbai,2024-02-23,New,6.0,237.11,1422.64
C103390,21,Female,Delhi NCR,2023-09-19,New,4.0,228.88,915.54
C103391,18,Male,Chennai,2024-07-26,New,7.0,401.06,2807.41
C103392,24,Female,Jaipur,2024-08-23,Silver,4.0,370.63,1482.52
C103393,22,Male,Hyderabad,2023-10-14,New,4.0,256.01,1024.05
C103394,36,Female,Jaipur,2023-03-17,Silver,6.0,341.16,2046.95
C103395,36,Female,Ahmedabad,2023-12-09,Silver,8.0,337.07,2696.55
C103396,23,Male,Delhi NCR,2023-03-14,New,8.0,443.31,3546.47
C103397,31,Male,Delhi NCR,2023-03-26,Silver,4.0,275.12,1100.5
C103398,18,Male,Delhi NCR,2025-09-21,New,8.0,347.16,2777.31
C103399,27,Female,Delhi NCR,2025-03-15,New,6.0,310.51,1863.04
C103400,35,Male,Hyderabad,2023-02-06,Platinum,6.0,365.7,2194.19
C103401,38,Female,Mumbai,2023-12-26,New,8.0,404.2,3233.56
C103402,25,Male,Ahmedabad,2023-09-20,New,2.0,393.5,787.0
C103403,40,Male,Hyderabad,2025-10-01,Silver,4.0,253.46,1013.84
C103404,18,Female,Mumbai,2024-03-26,New,4.0,356.47,1425.88
C103405,20,Female,Lucknow,2023-09-25,New,4.0,346.83,1387.31
C103406,37,Male,Jaipur,2024-10-15,Gold,2.0,402.63,805.26
C103407,46,Male,Chennai,2024-05-04,Silver,2.0,218.02,436.04
C103408,35,Male,Chennai,2023-07-12,Silver,6.0,198.66,1191.99
C103409,31,Male,Lucknow,2023-11-11,Gold,4.0,330.19,1320.77
C103410,18,Male,Hyderabad,2023-05-12,New,8.0,369.71,2957.67
C103411,18,Female,Ahmedabad,2024-12-15,Silver,1.0,300.39,300.39
C103412,31,Male,Delhi NCR,2025-09-26,New,5.0,325.72,1628.58
C103413,28,Male,Hyderabad,2025-04-12,New,7.0,420.51,2943.54
C103414,21,Male,Bengaluru,2024-01-22,Platinum,3.0,354.79,1064.37
C103415,32,Male,Delhi NCR,2024-05-16,Gold,4.0,297.27,1189.09
C103416,32,Other,Delhi NCR,2023-03-04,New,8.0,315.74,2525.93
C103417,39,Male,Delhi NCR,2024-01-13,Silver,5.0,329.73,1648.66
C103418,32,Male,Mumbai,2023-02-03,New,6.0,308.33,1850.0
C103419,42,Female,Delhi NCR,2025-02-06,Silver,3.0,419.12,1257.35
C103420,31,Female,Bengaluru,2025-07-25,New,5.0,276.85,1384.23
C103421,30,Female,Kolkata,2023-07-17,Gold,2.0,628.28,1256.55
C103422,41,Female,Hyderabad,2024-11-25,New,4.0,510.75,2043.0
C103423,22,Female,Pune,2024-09-09,New,3.0,359.71,1079.14
C103424,56,Female,Delhi NCR,2024-03-06,Platinum,4.0,370.45,1481.79
C103425,34,Other,Kolkata,2025-01-25,Gold,4.0,395.94,1583.76
C103426,34,Male,Delhi NCR,2024-12-01,New,0.0,0.0,0.0
C103427,36,Female,Mumbai,2023-10-05,Silver,3.0,308.86,926.57
C103428,48,Female,Bengaluru,2025-04-02,Gold,6.0,375.1,2250.58
C103429,38,Female,Ahmedabad,2024-11-06,Silver,3.0,442.21,1326.62
C103430,18,Male,Lucknow,2023-11-18,Silver,4.0,396.92,1587.69
C103431,44,Female,Chennai,2025-01-27,Silver,9.0,323.77,2913.9
C103432,28,Male,Pune,2024-10-21,Platinum,7.0,365.77,2560.36
C103433,32,Female,Bengaluru,2023-05-01,Silver,7.0,406.77,2847.39
C103434,19,Male,Pune,2023-06-21,New,5.0,410.23,2051.14
C103435,36,Female,Delhi NCR,2023-11-30,Silver,3.0,222.46,667.38
C103436,25,Female,Mumbai,2023-02-15,Gold,9.0,336.61,3029.53
C103437,32,Male,Lucknow,2024-02-23,Silver,8.0,346.08,2768.67
C103438,28,Male,Lucknow,2024-04-20,New,9.0,317.86,2860.71
C103439,48,Male,Mumbai,2025-03-10,Silver,6.0,290.52,1743.11
C103440,49,Female,Mumbai,2023-06-26,Silver,5.0,416.76,2083.79
C103441,31,Female,Mumbai,2024-08-07,Platinum,1.0,315.96,315.96
C103442,32,Female,Bengaluru,2024-11-15,New,9.0,246.5,2218.47
C103443,28,Male,Mumbai,2024-04-08,Silver,10.0,318.29,3182.89
C103444,41,Female,Pune,2025-07-23,Silver,4.0,410.3,1641.22
C103445,28,Female,Delhi NCR,2023-11-25,New,1.0,229.93,229.93
C103446,27,Male,Delhi NCR,2024-02-25,Silver,8.0,304.75,2437.97
C103447,40,Male,Mumbai,2023-01-05,New,3.0,215.76,647.28
C103448,26,Male,Chennai,2024-02-28,Gold,6.0,452.25,2713.51
C103449,31,Male,Mumbai,2023-01-21,Gold,3.0,271.22,813.65
C103450,18,Male,Bengaluru,2025-10-10,New,7.0,355.4,2487.8
C103451,37,Male,Pune,2023-09-05,Silver,4.0,356.76,1427.06
C103452,48,Male,Chennai,2025-04-16,Platinum,2.0,426.61,853.22
C103453,37,Male,Mumbai,2023-05-01,New,8.0,284.97,2279.72
C103454,44,Male,Chennai,2023-10-10,Gold,2.0,311.34,622.68
C103455,23,Female,Mumbai,2023-05-04,New,9.0,311.32,2801.89
C103456,33,Male,Pune,2024-01-15,New,14.0,312.24,4371.3
C103457,23,Male,Bengaluru,2024-09-12,Silver,5.0,322.52,1612.58
C103458,29,Female,Ahmedabad,2024-03-08,New,5.0,306.61,1533.03
C103459,38,Female,Lucknow,2024-09-15,Gold,7.0,354.36,2480.5
C103460,32,Male,Chennai,2025-04-10,Silver,8.0,465.18,3721.45
C103461,18,Male,Ahmedabad,2023-02-16,Silver,3.0,402.99,1208.98
C103462,19,Male,Delhi NCR,2024-03-13,Silver,3.0,258.72,776.15
C103463,19,Female,Pune,2024-09-03,Silver,2.0,292.23,584.46
C103464,35,Male,Delhi NCR,2024-06-23,Gold,3.0,303.44,910.31
C103465,50,Male,Mumbai,2023-05-31,Silver,9.0,318.34,2865.09
C103466,43,Female,Bengaluru,2023-08-01,Gold,7.0,256.95,1798.65
C103467,18,Female,Chennai,2024-01-24,Silver,4.0,257.48,1029.92
C103468,44,Male,Pune,2024-11-01,New,10.0,277.43,2774.31
C103469,39,Male,Kolkata,2025-10-16,Silver,3.0,348.77,1046.3
C103470,18,Male,Hyderabad,2024-01-15,Silver,2.0,230.12,460.23
C103471,28,Female,Ahmedabad,2024-06-21,New,8.0,616.89,4935.13
C103472,41,Female,Ahmedabad,2023-11-12,Silver,6.0,264.14,1584.83
C103473,36,Female,Kolkata,2023-02-05,New,3.0,281.89,845.68
C103474,19,Male,Mumbai,2024-02-15,New,4.0,193.75,775.0
C103475,36,Male,Hyderabad,2023-12-25,Gold,6.0,260.8,1564.82
C103476,18,Female,Chennai,2023-06-05,Gold,8.0,294.75,2358.03
C103477,29,Male,Lucknow,2024-11-22,New,8.0,358.58,2868.68
C103478,41,Other,Delhi NCR,2023-09-24,Platinum,6.0,337.94,2027.65
C103479,31,Male,Mumbai,2023-08-20,Platinum,3.0,295.87,887.61
C103480,27,Male,Mumbai,2024-02-05,Gold,6.0,268.65,1611.92
C103481,39,Male,Mumbai,2025-09-20,New,5.0,304.18,1520.88
C103482,40,Male,Kolkata,2024-10-17,New,3.0,293.14,879.42
C103483,43,Female,Delhi NCR,2024-03-14,Silver,3.0,369.55,1108.66
C103484,39,Male,Mumbai,2025-04-25,Silver,6.0,384.03,2304.16
C103485,41,Female,Pune,2023-01-22,Silver,3.0,448.78,1346.34
C103486,38,Female,Bengaluru,2023-12-13,Silver,9.0,312.21,2809.93
C103487,33,Female,Delhi NCR,2024-07-10,Gold,4.0,212.29,849.15
C103488,32,Female,Hyderabad,2024-05-18,Platinum,1.0,205.65,205.65
C103489,29,Female,Bengaluru,2024-11-27,Silver,7.0,309.81,2168.67
C103490,20,Female,Lucknow,2024-12-23,Gold,1.0,752.49,752.49
C103491,22,Male,Chennai,2024-04-14,Gold,6.0,237.86,1427.13
C103492,28,Female,Lucknow,2025-08-15,New,8.0,245.2,1961.64
C103493,33,Female,Delhi NCR,2025-08-14,Gold,5.0,414.73,2073.65
C103494,44,Male,Chennai,2024-05-04,New,4.0,423.46,1693.85
C103495,31,Female,Hyderabad,2025-07-17,New,4.0,197.64,790.56
C103496,40,Male,Pune,2024-10-22,Platinum,4.0,460.16,1840.63
C103497,41,Female,Bengaluru,2023-05-24,Silver,7.0,303.1,2121.72
C103498,29,Male,Delhi NCR,2023-05-04,Silver,5.0,331.23,1656.15
C103499,36,Female,Delhi NCR,2023-03-24,Platinum,5.0,272.65,1363.25
C103500,29,Male,Kolkata,2023-08-07,New,3.0,455.93,1367.8
C103501,43,Female,Kolkata,2023-11-18,New,4.0,403.72,1614.9
C103502,37,Male,Delhi NCR,2023-03-13,New,7.0,436.96,3058.71
C103503,20,Female,Pune,2024-09-18,Silver,4.0,346.16,1384.62
C103504,32,Male,Chennai,2024-02-28,New,2.0,324.94,649.88
C103505,46,Female,Hyderabad,2024-09-11,New,5.0,472.15,2360.75
C103506,29,Male,Mumbai,2024-06-02,Gold,5.0,417.19,2085.96
C103507,35,Male,Ahmedabad,2023-10-07,New,7.0,356.05,2492.34
C103508,36,Male,Pune,2024-09-25,Silver,5.0,281.75,1408.75
C103509,22,Female,Pune,2025-09-06,New,6.0,486.85,2921.08
C103510,36,Male,Pune,2023-11-23,Silver,2.0,679.5,1359.01
C103511,18,Female,Pune,2023-11-13,Silver,8.0,348.47,2787.78
C103512,25,Male,Delhi NCR,2024-06-15,Silver,6.0,408.4,2450.42
C103513,41,Female,Ahmedabad,2025-04-08,New,3.0,262.73,788.18
C103514,34,Male,Mumbai,2024-07-01,New,7.0,409.65,2867.57
C103515,28,Male,Kolkata,2025-05-06,New,4.0,208.28,833.12
C103516,35,Male,Ahmedabad,2023-03-18,New,6.0,247.62,1485.7
C103517,31,Male,Pune,2023-04-12,Silver,4.0,343.02,1372.1
C103518,31,Male,Hyderabad,2024-02-23,New,8.0,486.41,3891.26
C103519,37,Male,Delhi NCR,2023-08-28,New,6.0,360.18,2161.05
C103520,24,Male,Bengaluru,2023-01-24,New,4.0,244.75,979.01
C103521,31,Female,Hyderabad,2023-08-10,Gold,3.0,350.34,1051.02
C103522,28,Male,Delhi NCR,2023-10-07,Silver,6.0,296.94,1781.62
C103523,31,Female,Delhi NCR,2025-08-05,Silver,6.0,398.97,2393.8
C103524,23,Male,Lucknow,2025-03-16,Silver,4.0,317.57,1270.28
C103525,45,Male,Mumbai,2023-12-28,New,7.0,405.4,2837.77
C103526,34,Male,Mumbai,2025-09-13,New,7.0,365.98,2561.83
C103527,19,Male,Mumbai,2025-05-11,New,3.0,344.85,1034.55
C103528,18,Male,Pune,2023-09-16,Silver,9.0,372.96,3356.67
C103529,30,Female,Bengaluru,2024-05-07,New,5.0,339.77,1698.83
C103530,45,Female,Chennai,2025-08-07,New,0.0,0.0,0.0
C103531,29,Female,Bengaluru,2024-04-15,Gold,5.0,359.98,1799.91
C103532,43,Male,Delhi NCR,2024-01-18,Gold,4.0,424.54,1698.16
C103533,34,Male,Bengaluru,2025-07-19,New,6.0,299.08,1794.48
C103534,35,Female,Delhi NCR,2024-11-11,Gold,7.0,336.7,2356.87
C103535,19,Male,Kolkata,2024-03-30,New,5.0,364.15,1820.73
C103536,39,Male,Delhi NCR,2025-06-14,New,9.0,309.59,2786.28
C103537,28,Male,Delhi NCR,2025-02-06,New,6.0,249.66,1497.98
C103538,39,Male,Bengaluru,2023-12-25,Platinum,8.0,361.34,2890.72
C103539,24,Female,Delhi NCR,2024-03-13,New,11.0,328.07,3608.81
C103540,33,Male,Hyderabad,2023-02-18,Gold,5.0,396.28,1981.41
C103541,34,Male,Bengaluru,2023-04-15,Silver,5.0,388.59,1942.95
C103542,30,Female,Jaipur,2025-09-10,Silver,5.0,450.66,2253.3
C103543,35,Other,Delhi NCR,2023-02-24,New,5.0,362.31,1811.54
C103544,29,Male,Hyderabad,2025-05-11,New,6.0,423.13,2538.77
C103545,25,Male,Pune,2023-08-03,Silver,9.0,352.73,3174.59
C103546,45,Female,Delhi NCR,2024-07-11,New,6.0,230.33,1381.98
C103547,40,Male,Hyderabad,2025-01-13,Silver,8.0,257.96,2063.69
C103548,24,Male,Kolkata,2025-10-17,New,5.0,274.75,1373.76
C103549,36,Male,Chennai,2024-01-20,Gold,5.0,289.1,1445.49
C103550,24,Male,Jaipur,2025-08-10,Silver,9.0,308.95,2780.56
C103551,20,Other,Pune,2024-04-12,Silver,5.0,313.28,1566.39
C103552,40,Female,Bengaluru,2025-06-12,Silver,5.0,442.54,2212.69
C103553,18,Other,Ahmedabad,2023-04-15,New,9.0,376.9,3392.08
C103554,39,Female,Mumbai,2023-10-04,New,6.0,345.88,2075.27
C103555,29,Female,Hyderabad,2024-10-03,New,0.0,0.0,0.0
C103556,29,Female,Chennai,2024-12-28,Silver,4.0,226.14,904.56
C103557,31,Female,Kolkata,2025-04-07,New,7.0,285.39,1997.72
C103558,36,Male,Ahmedabad,2024-01-04,New,4.0,270.94,1083.74
C103559,24,Male,Delhi NCR,2024-10-05,New,4.0,355.95,1423.81
C103560,37,Male,Pune,2024-10-01,New,6.0,218.81,1312.85
C103561,32,Male,Delhi NCR,2025-10-11,Silver,5.0,341.0,1705.01
C103562,20,Male,Chennai,2023-05-01,Silver,7.0,276.14,1932.96
C103563,29,Male,Pune,2023-01-17,Silver,6.0,383.86,2303.19
C103564,43,Female,Delhi NCR,2024-08-15,Silver,3.0,282.81,848.42
C103565,46,Male,Kolkata,2023-01-17,Silver,4.0,463.38,1853.51
C103566,37,Male,Bengaluru,2023-07-21,Silver,7.0,385.91,2701.39
C103567,20,Male,Hyderabad,2024-05-30,Gold,5.0,272.61,1363.07
C103568,35,Male,Lucknow,2023-10-03,Gold,4.0,461.6,1846.39
C103569,39,Female,Pune,2023-10-02,Gold,5.0,400.69,2003.43
C103570,38,Male,Hyderabad,2023-12-23,Gold,7.0,381.28,2668.97
C103571,38,Male,Delhi NCR,2024-12-08,Gold,4.0,270.3,1081.22
C103572,34,Male,Delhi NCR,2024-01-12,Silver,6.0,367.73,2206.37
C103573,30,Female,Delhi NCR,2025-03-28,Silver,7.0,276.14,1932.97
C103574,31,Female,Mumbai,2023-06-13,Gold,10.0,348.79,3487.93
C103575,18,Male,Mumbai,2023-04-16,New,7.0,323.9,2267.28
C103576,34,Male,Hyderabad,2023-06-21,New,6.0,279.58,1677.48
C103577,33,Female,Pune,2025-08-02,Gold,6.0,262.6,1575.58
C103578,36,Female,Delhi NCR,2023-10-13,Silver,7.0,306.97,2148.79
C103579,19,Male,Hyderabad,2023-01-31,New,7.0,294.65,2062.55
C103580,37,Male,Ahmedabad,2023-11-21,Silver,6.0,276.62,1659.7
C103581,49,Male,Delhi NCR,2024-12-10,New,3.0,374.72,1124.15
C103582,31,Male,Pune,2024-01-08,New,6.0,290.62,1743.7
C103583,30,Female,Delhi NCR,2024-02-01,Silver,5.0,316.53,1582.63
C103584,34,Other,Hyderabad,2023-03-31,Silver,9.0,286.14,2575.22
C103585,49,Other,Chennai,2024-11-18,Silver,5.0,264.96,1324.81
C103586,22,Female,Delhi NCR,2023-08-16,New,4.0,468.04,1872.17
C103587,33,Male,Mumbai,2023-04-11,Silver,8.0,280.34,2242.69
C103588,24,Female,Kolkata,2025-01-06,New,6.0,437.07,2622.41
C103589,26,Male,Mumbai,2025-08-23,Silver,3.0,194.92,584.76
C103590,31,Male,Pune,2024-09-20,Silver,7.0,282.68,1978.76
C103591,43,Female,Hyderabad,2025-08-23,New,4.0,323.98,1295.9
C103592,47,Male,Delhi NCR,2024-02-19,Gold,4.0,236.04,944.15
C103593,35,Female,Chennai,2024-06-18,Silver,7.0,344.49,2411.44
C103594,28,Other,Hyderabad,2024-01-03,New,4.0,385.83,1543.3
C103595,53,Female,Delhi NCR,2024-06-08,New,2.0,353.58,707.16
C103596,27,Female,Jaipur,2025-07-08,New,7.0,303.98,2127.86
C103597,26,Male,Bengaluru,2024-10-15,New,8.0,456.1,3648.8
C103598,18,Male,Chennai,2023-01-28,Gold,3.0,295.07,885.21
C103599,44,Female,Delhi NCR,2024-08-20,Silver,2.0,278.47,556.94
C103600,31,Female,Delhi NCR,2024-01-24,Gold,7.0,283.28,1982.94
C103601,53,Female,Chennai,2024-07-13,Silver,5.0,500.16,2500.8
C103602,18,Male,Pune,2024-07-28,Gold,6.0,401.6,2409.6
C103603,44,Male,Mumbai,2024-08-29,Gold,3.0,483.59,1450.78
C103604,32,Male,Chennai,2025-06-11,New,4.0,380.9,1523.59
C103605,38,Female,Bengaluru,2025-06-03,New,4.0,220.88,883.51
C103606,31,Female,Mumbai,2025-09-27,New,11.0,272.81,3000.88
C103607,44,Female,Chennai,2024-09-21,New,7.0,271.28,1898.93
C103608,38,Male,Hyderabad,2023-10-21,Silver,5.0,255.46,1277.31
C103609,31,Male,Bengaluru,2023-07-21,New,8.0,296.68,2373.42
C103610,37,Male,Chennai,2025-05-24,Gold,7.0,415.02,2905.11
C103611,24,Male,Hyderabad,2025-07-30,New,6.0,299.67,1797.99
C103612,26,Male,Jaipur,2023-02-08,Gold,6.0,328.78,1972.67
C103613,27,Female,Kolkata,2023-08-11,New,5.0,323.03,1615.15
C103614,18,Male,Mumbai,2024-11-30,New,5.0,268.34,1341.7
C103615,39,Male,Bengaluru,2023-06-20,Gold,3.0,656.98,1970.93
C103616,31,Female,Jaipur,2023-02-21,Silver,2.0,272.37,544.74
C103617,25,Female,Ahmedabad,2025-10-23,Gold,4.0,215.38,861.54
C103618,34,Male,Delhi NCR,2023-04-10,Gold,5.0,266.68,1333.4
C103619,29,Male,Mumbai,2023-08-08,New,6.0,207.52,1245.13
C103620,34,Female,Mumbai,2025-10-15,New,8.0,315.77,2526.15
C103621,25,Female,Kolkata,2023-04-14,New,4.0,507.58,2030.31
C103622,23,Female,Ahmedabad,2025-04-03,New,8.0,316.62,2532.96
C103623,40,Male,Chennai,2024-08-01,Platinum,3.0,190.49,571.48
C103624,30,Male,Mumbai,2024-07-10,Gold,4.0,276.38,1105.52
C103625,49,Female,Ahmedabad,2025-05-02,New,5.0,405.59,2027.96
C103626,31,Male,Delhi NCR,2023-01-22,Silver,6.0,189.24,1135.45
C103627,23,Male,Bengaluru,2023-03-04,Gold,8.0,372.83,2982.61
C103628,42,Other,Mumbai,2023-07-21,New,4.0,211.11,844.43
C103629,31,Male,Hyderabad,2024-05-19,New,9.0,295.55,2659.97
C103630,38,Female,Hyderabad,2025-09-18,Gold,4.0,342.93,1371.72
C103631,42,Female,Mumbai,2023-03-12,Gold,8.0,315.57,2524.57
C103632,25,Male,Delhi NCR,2024-03-08,New,9.0,285.8,2572.21
C103633,30,Female,Chennai,2024-03-17,Silver,8.0,298.12,2385.0
C103634,29,Male,Delhi NCR,2023-07-22,New,3.0,450.88,1352.65
C103635,19,Female,Bengaluru,2023-12-21,Silver,5.0,336.04,1680.2
C103636,29,Female,Delhi NCR,2023-07-27,Silver,7.0,288.7,2020.89
C103637,43,Female,Mumbai,2023-05-22,New,5.0,387.49,1937.46
C103638,33,Male,Mumbai,2024-06-20,Gold,5.0,294.99,1474.97
C103639,19,Female,Pune,2025-08-16,Silver,7.0,310.81,2175.68
C103640,18,Female,Bengaluru,2024-02-21,Silver,2.0,137.68,275.36
C103641,46,Female,Mumbai,2024-10-15,Silver,5.0,272.21,1361.05
C103642,30,Female,Kolkata,2024-11-21,Silver,4.0,293.24,1172.95
C103643,25,Male,Delhi NCR,2025-05-18,New,4.0,376.03,1504.11
C103644,29,Female,Chennai,2025-04-29,New,4.0,378.08,1512.31
C103645,18,Male,Mumbai,2025-07-22,Gold,4.0,253.48,1013.94
C103646,44,Male,Ahmedabad,2025-04-18,Silver,7.0,259.73,1818.1
C103647,27,Female,Delhi NCR,2025-08-16,New,7.0,308.18,2157.27
C103648,43,Female,Hyderabad,2025-09-22,Platinum,7.0,442.17,3095.18
C103649,31,Other,Hyderabad,2025-02-09,Gold,6.0,425.45,2552.72
C103650,44,Male,Hyderabad,2024-05-22,New,7.0,385.32,2697.24
C103651,33,Male,Kolkata,2023-11-13,New,2.0,264.23,528.46
C103652,39,Male,Delhi NCR,2024-08-11,Silver,3.0,589.04,1767.12
C103653,37,Male,Bengaluru,2025-05-03,New,2.0,380.42,760.84
C103654,37,Female,Kolkata,2025-02-15,Platinum,7.0,442.75,3099.24
C103655,34,Female,Ahmedabad,2024-06-19,Silver,8.0,429.94,3439.56
C103656,29,Male,Bengaluru,2023-03-20,New,8.0,305.88,2447.06
C103657,48,Male,Hyderabad,2023-10-07,Silver,4.0,248.95,995.8
C103658,23,Male,Chennai,2024-08-17,New,2.0,291.12,582.23
C103659,31,Female,Chennai,2024-02-02,Silver,5.0,343.86,1719.32
C103660,31,Female,Ahmedabad,2024-04-14,New,5.0,388.31,1941.53
C103661,35,Male,Kolkata,2023-11-07,Gold,7.0,347.23,2430.63
C103662,27,Male,Bengaluru,2023-03-20,Gold,5.0,438.55,2192.74
C103663,34,Male,Pune,2024-04-25,Gold,6.0,515.86,3095.16
C103664,29,Male,Bengaluru,2024-04-03,New,4.0,296.73,1186.9
C103665,18,Female,Delhi NCR,2025-03-15,New,4.0,567.43,2269.71
C103666,31,Female,Kolkata,2023-04-26,Gold,3.0,389.84,1169.51
C103667,21,Male,Hyderabad,2024-05-14,New,7.0,247.05,1729.35
C103668,18,Female,Delhi NCR,2025-05-29,New,6.0,231.98,1391.86
C103669,32,Male,Pune,2023-10-03,Platinum,4.0,329.9,1319.59
C103670,35,Male,Mumbai,2023-11-22,Gold,6.0,320.54,1923.24
C103671,36,Female,Delhi NCR,2023-04-01,Gold,3.0,252.86,758.58
C103672,36,Male,Hyderabad,2024-08-14,Silver,5.0,263.19,1315.95
C103673,31,Male,Chennai,2025-05-31,Silver,7.0,296.61,2076.24
C103674,19,Female,Bengaluru,2024-05-10,Silver,3.0,235.63,706.9
C103675,49,Female,Delhi NCR,2024-03-05,Silver,4.0,409.76,1639.03
C103676,22,Male,Hyderabad,2025-02-10,New,5.0,359.95,1799.74
